ID,DICT,MOT,"MOT_TRI,C,60",CD_MOT,TYPE,"REF_LEMME,C,90",id_1,pos_1,id_2,pos_2,id_3,pos_3,id_4,pos_4,id_5,pos_5,id_6,pos_6,id_7,pos_7,id_8,pos_8,id_9,pos_9,id_10,pos_10
2971,DACT,"ⲉⲓⲟⲩ ""ass""","ⲓ ⲩ11 ""ass""",2971,1,2971 4   2971 1,2971,4,2971,1,,,,,,,,,,,,,,,,
2972,DACT,ⲉⲓⲱ,ⲓ ⲱ1,2972,2,2970 5   2971 1,2970,5,2971,1,,,,,,,,,,,,,,,,
2973,DACT,ⲉⲓⲟⲩ,ⲓ ⲩ11,2973,2,2971 1   2970 5,2971,1,2970,5,,,,,,,,,,,,,,,,
2974,DACT,ⲓⲟⲩ,ⲓ ⲩ21,2974,2,2971 1   2970 5,2971,1,2970,5,,,,,,,,,,,,,,,,
2975,DACT,"ⲉⲓⲃⲉ ""be thirsty""","ⲓⲃ  ⲉ1 ""be thirsty""",2975,1,2975 5,2975,5,,,,,,,,,,,,,,,,,,
2976,DACT,ⲁⲃⲉ,ⲁⲃ  ⲉ,2976,2,2975 5,2975,5,,,,,,,,,,,,,,,,,,
2977,DACT,ⲉⲓⲃⲉ,ⲓⲃ  ⲉ1,2977,2,2975 5,2975,5,,,,,,,,,,,,,,,,,,
2978,DACT,ⲓⲃⲉ,ⲓⲃ  ⲉ2,2978,2,2975 5,2975,5,,,,,,,,,,,,,,,,,,
2979,DACT,ⲣⲛⲧϥ,ⲣⲛⲧϥ,2979,2,815 1,815,1,,,,,,,,,,,,,,,,,,
2980,DACT,ⲣⲛⲧⲥ,ⲣⲛⲧⲥ,2980,2,815 1,815,1,,,,,,,,,,,,,,,,,,
2981,DACT,ⲣⲛⲧⲟⲩ,ⲣⲛⲧ   ⲩ1,2981,2,815 1,815,1,,,,,,,,,,,,,,,,,,
2982,DACT,"ϫⲱ⸗ ""head""","ϫ ⲱ  ""head""",2982,1,2982 1,2982,1,,,,,,,,,,,,,,,,,,
2983,DACT,ϫⲱϥ,ϫϥ ⲱ,2983,2,2982 1,2982,1,,,,,,,,,,,,,,,,,,
2984,DACT,ϫⲱⲥ,ϫⲥ ⲱ,2984,2,2982 1,2982,1,,,,,,,,,,,,,,,,,,
2985,DACT,ϫⲱⲛ,ϫⲛ ⲱ,2985,2,2982 1,2982,1,,,,,,,,,,,,,,,,,,
2986,DACT,ϫⲱⲟⲩ,ϫⲩ ⲱ1,2986,2,2982 1,2982,1,,,,,,,,,,,,,,,,,,
2987,DACT,ϫⲱⲉⲓ,ϫⲓ ⲱ1,2987,2,2982 1,2982,1,,,,,,,,,,,,,,,,,,
2988,DACT,ϥⲁϭⲟⲩ,ϥϭ ⲁⲩ1,2988,2,2927 5   2929 5,2927,5,2929,5,,,,,,,,,,,,,,,,
2989,DACT,ϥⲁϭϥ,ϥϭϥ ⲁ,2989,2,2927 5   2929 5,2927,5,2929,5,,,,,,,,,,,,,,,,
2990,DACT,ⲃⲗ,ⲃⲗ,2990,2,837 5    836 4,837,5,836,4,,,,,,,,,,,,,,,,
2991,DACT,ⲉⲓⲁⲁⲕ,ⲓⲕ ⲁⲁ1,2991,2,2970 5,2970,5,,,,,,,,,,,,,,,,,,
2992,DACT,ⲉⲓⲁⲁϥ,ⲓϥ ⲁⲁ1,2992,2,2970 5,2970,5,,,,,,,,,,,,,,,,,,
2993,DACT,ⲉⲓⲁⲁⲥ,ⲓⲥ ⲁⲁ1,2993,2,2970 5,2970,5,,,,,,,,,,,,,,,,,,
2994,DACT,ⲉⲓⲁⲁⲛⲉ,ⲓⲛ ⲁⲁⲉ1,2994,2,2970 5,2970,5,,,,,,,,,,,,,,,,,,
2995,DACT,ⲉⲓⲁⲁⲩ,ⲓⲩ ⲁⲁ12,2995,2,2970 5,2970,5,,,,,,,,,,,,,,,,,,
2996,DACT,"ⲕⲱⲕ ""peel, strip""","ⲕⲕ ⲱ ""peel, strip""",2996,1,2996 5,2996,5,,,,,,,,,,,,,,,,,,
2997,DACT,ⲕⲱⲕ,ⲕⲕ ⲱ,2997,2,2996 5,2996,5,,,,,,,,,,,,,,,,,,
2998,DACT,ⲕⲁⲁⲕϥ,ⲕⲕϥ ⲁⲁ,2998,2,2996 5,2996,5,,,,,,,,,,,,,,,,,,
2999,DACT,ⲕⲁⲁⲕⲥ,ⲕⲕⲥ ⲁⲁ,2999,2,2996 5,2996,5,,,,,,,,,,,,,,,,,,
3000,DACT,ⲕⲁⲁⲕⲟⲩ,ⲕⲕ ⲁⲁⲩ1,3000,2,2996 5,2996,5,,,,,,,,,,,,,,,,,,
3001,DACT,ⲕⲁⲕ,ⲕⲕ ⲁ,3001,2,2996 5    482 5,2996,5,482,5,,,,,,,,,,,,,,,,
3002,DACT,ⲕⲧⲏⲩ,ⲕⲧⲩ  ⲏ2,3002,2,853 5,853,5,,,,,,,,,,,,,,,,,,
3003,DACT,ⲕⲧⲁⲉⲓ,ⲕⲧⲓ  ⲁ1,3003,2,853 5,853,5,,,,,,,,,,,,,,,,,,
3004,DACT,"ⲕⲣⲁⲙⲣⲙ ""be dark""","ⲕⲣⲙⲣⲙ  ⲁ   ""be dark""",3004,1,3004 5,3004,5,,,,,,,,,,,,,,,,,,
3005,DACT,ⲕⲣⲁⲙⲣⲙ,ⲕⲣⲙⲣⲙ  ⲁ,3005,2,3004 5,3004,5,,,,,,,,,,,,,,,,,,
3006,DACT,"ⲕⲉⲥⲕⲥ ""whisper""","ⲕⲥⲕⲥ ⲉ   ""whisper""",3006,1,3006 5,3006,5,,,,,,,,,,,,,,,,,,
3007,DACT,ⲕⲉⲥⲕⲥ,ⲕⲥⲕⲥ ⲉ,3007,2,3006 5,3006,5,,,,,,,,,,,,,,,,,,
3008,DACT,"ⲗⲱϫ ""lick, stick""","ⲗϫ ⲱ ""lick, stick""",3008,1,3008 5,3008,5,,,,,,,,,,,,,,,,,,
3009,DACT,ⲗⲱϫ,ⲗϫ ⲱ,3009,2,3008 5,3008,5,,,,,,,,,,,,,,,,,,
3010,DACT,"ⲗⲁϫⲗϫ ""press hard""","ⲗϫⲗϫ ⲁ   ""press hard""",3010,1,3010 5,3010,5,,,,,,,,,,,,,,,,,,
3011,DACT,ⲗⲁϫⲗϫ,ⲗϫⲗϫ ⲁ,3011,2,3010 5,3010,5,,,,,,,,,,,,,,,,,,
3012,DACT,"ⲗⲱϫϩ ""crush""","ⲗϫϩ ⲱ  ""crush""",3012,1,3012 5,3012,5,,,,,,,,,,,,,,,,,,
3013,DACT,ⲗⲱϫϩ,ⲗϫϩ ⲱ,3013,2,3012 5,3012,5,,,,,,,,,,,,,,,,,,
3014,DACT,ⲗⲁϫϩ,ⲗϫϩ ⲁ,3014,2,3012 5,3012,5,,,,,,,,,,,,,,,,,,
3015,DACT,"ⲗⲁϭⲉ (*) ""(cause to) cease""","ⲗϭ ⲁⲉ 1 ""(cause to) cease"" st abs not yet attested in corpus",3015,1,3015 5,3015,5,,,,,,,,,,,,,,,,,,
3016,DACT,ⲗⲁϭⲉ,ⲗϭ ⲁⲉ,3016,2,3015 5   7229 5   3018 1,3015,5,7229,5,3018,1,,,,,,,,,,,,,,
3017,DACT,ⲗϭ,ⲗϭ,3017,2,3015 5   7229 5,3015,5,7229,5,,,,,,,,,,,,,,,,
3018,DACT,"ⲗⲁⲉⲓϭⲉ ""cause, excuse""","ⲗⲓϭ ⲁ ⲉ1 ""cause, excuse""",3018,1,3018 1,3018,1,,,,,,,,,,,,,,,,,,
3019,DACT,ⲗⲁⲉⲓϭⲉ,ⲗⲓϭ ⲁ ⲉ1,3019,2,3018 1,3018,1,,,,,,,,,,,,,,,,,,
3020,DACT,"ⲙⲟⲩⲗϩ ""salt""","ⲙⲗϩ ⲩ 1 1 ""salt""",3020,1,3020 5,3020,5,,,,,,,,,,,,,,,,,,
3021,DACT,ⲙⲟⲩⲗϩ,ⲙⲗϩ ⲩ 1,3021,2,3020 5   3022 1,3020,5,3022,1,,,,,,,,,,,,,,,,
3022,DACT,"ⲙⲟⲩⲗϩ ""wax, honeycomb""","ⲙⲗϩ ⲩ 1 2 ""wax""",3022,1,3022 1,3022,1,,,,,,,,,,,,,,,,,,
3023,DACT,ⲙⲁⲗϩ,ⲙⲗϩ ⲁ,3023,2,3020 5,3020,5,,,,,,,,,,,,,,,,,,
3024,DACT,"ⲙⲟⲩⲛ ""remain, continue""","ⲙⲛ ⲩ1 ""remain, continue""",3024,1,3024 5,3024,5,,,,,,,,,,,,,,,,,,
3025,DACT,ⲙⲟⲩⲛ,ⲙⲛ ⲩ1,3025,2,3024 5    672 4,3024,5,672,4,,,,,,,,,,,,,,,,
3026,DACT,ⲙⲏⲛ,ⲙⲛ ⲏ,3026,2,3024 5,3024,5,,,,,,,,,,,,,,,,,,
3027,DACT,"ⲙⲁⲁⲛⲉ ""nurse""","ⲙⲛ ⲁⲁⲉ 3 ""nurse""",3027,1,3027 1,3027,1,,,,,,,,,,,,,,,,,,
3028,DACT,ⲙⲁⲁⲛⲉ,ⲙⲛ ⲁⲁⲉ,3028,2,3094 5   3027 1,3094,5,3027,1,,,,,,,,,,,,,,,,
3029,DACT,"ⲙⲟⲩⲛⲕ (*) ""form""","ⲙⲛⲕ ⲩ 1 (*) ""form""",3029,1,3029 5,3029,5,,,,,,,,,,,,,,,,,,
3030,DACT,ⲙⲟⲩⲛⲕ,ⲙⲛⲕ ⲩ 1,3030,2,3029 5,3029,5,,,,,,,,,,,,,,,,,,
3031,DACT,ⲙⲁⲛⲕⲟⲩ,ⲙⲛⲕ ⲁ ⲩ1,3031,2,3029 5,3029,5,,,,,,,,,,,,,,,,,,
3032,DACT,ⲙⲁⲛⲕϥ,ⲙⲛⲕϥ ⲁ,3032,2,3029 5,3029,5,,,,,,,,,,,,,,,,,,
3033,DACT,ⲙⲁⲛⲕⲥ,ⲙⲛⲕⲥ ⲁ,3033,2,3029 5,3029,5,,,,,,,,,,,,,,,,,,
3034,DACT,"ⲙⲉⳉⲉ- ""not know""","ⲙⳉ ⲉⲉ- ""not know""",3034,1,3034 5,3034,5,,,,,,,,,,,,,,,,,,
3035,DACT,ⲙⲉⳉⲉ,ⲙⳉ ⲉⲉ,3035,2,3034 5,3034,5,,,,,,,,,,,,,,,,,,
3036,DACT,ⲙⲉⳉⲉⲕ,ⲙⳉⲕ ⲉⲉ,3036,2,3034 5,3034,5,,,,,,,,,,,,,,,,,,
3037,DACT,"ⲙⲟⲩϣⲧ ""examine, search out""","ⲙϣⲧ ⲩ 1 ""examine, search out""",3037,1,3037 5,3037,5,,,,,,,,,,,,,,,,,,
3038,DACT,ⲙⲁϣⲧ,ⲙϣⲧ ⲁ,3038,2,3037 5,3037,5,,,,,,,,,,,,,,,,,,
3039,DACT,ⲙⲟⲩϣⲧ,ⲙϣⲧ ⲩ 1,3039,2,3037 5,3037,5,,,,,,,,,,,,,,,,,,
3040,DACT,"ⲙⲟⲩϫϭ, ⲙⲟⲩϫⲧ ""mix""","ⲙϫϭ ⲩ 1 ⲙⲟⲩϫⲧ ""mix""",3040,1,3040 5,3040,5,,,,,,,,,,,,,,,,,,
3041,DACT,ⲙⲁϫⲧ,ⲙϫⲧ ⲁ,3041,2,3040 5,3040,5,,,,,,,,,,,,,,,,,,
3042,DACT,ⲙⲟⲩϫⲧ,ⲙϫⲧ ⲩ 1,3042,2,3040 5,3040,5,,,,,,,,,,,,,,,,,,
3043,DACT,ⲙⲟⲩϫϭ,ⲙϫϭ ⲩ 1,3043,2,3040 5,3040,5,,,,,,,,,,,,,,,,,,
3044,DACT,"ⲛⲉⲉ⸗ ""be great""","ⲛ ⲉⲉ⸗ ""be great""",3044,1,3044 5,3044,5,,,,,,,,,,,,,,,,,,
3045,DACT,ⲛⲉⲉⲥ,ⲛⲥ ⲉⲉ,3045,2,3044 5,3044,5,,,,,,,,,,,,,,,,,,
3046,DACT,ⲛⲉⲉϥ,ⲛϥ ⲉⲉ,3046,2,5444 1   3044 5,5444,1,3044,5,,,,,,,,,,,,,,,,
3047,DACT,"ⲛⲉⲥⲱ⸗ ""be beautiful""","ⲛⲥ ⲉⲱ⸗ ""be beautiful""",3047,1,3047 5,3047,5,,,,,,,,,,,,,,,,,,
3048,DACT,ⲛⲉⲥⲱⲥ,ⲛⲥⲥ ⲉⲱ,3048,2,3047 5,3047,5,,,,,,,,,,,,,,,,,,
3049,DACT,ⲛⲉⲥⲱⲟⲩ,ⲛⲥⲩ ⲉⲱ1,3049,2,3047 5,3047,5,,,,,,,,,,,,,,,,,,
3050,DACT,ⲛⲉⲥⲱϥ,ⲛⲥϥ ⲉⲱ,3050,2,3047 5,3047,5,,,,,,,,,,,,,,,,,,
3051,DACT,"ⲛⲟⲩⲧⲙⲉ ""be pleasant""","ⲛⲧⲙ ⲩ ⲉ1 ""be pleasant""",3051,1,3051 5,3051,5,,,,,,,,,,,,,,,,,,
3052,DACT,ⲛⲟⲩⲧⲙⲉ,ⲛⲧⲙ ⲩ ⲉ1,3052,2,3051 5,3051,5,,,,,,,,,,,,,,,,,,
3053,DACT,"ⲛⲟⲩⲕⲥ ""be wroth""","ⲛⲕⲥ ⲩ 1 ""be wroth""",3053,1,3053 5,3053,5,,,,,,,,,,,,,,,,,,
3054,DACT,ⲛⲁⲕⲥ,ⲛⲕⲥ ⲁ,3054,2,3053 5,3053,5,,,,,,,,,,,,,,,,,,
3055,DACT,ⲛⲟⲩⲕⲥ,ⲛⲕⲥ ⲩ 1,3055,2,3053 5,3053,5,,,,,,,,,,,,,,,,,,
3056,DACT,ⲛϩⲁⲧ,ⲛϩⲧ  ⲁ,3056,2,1769 5,1769,5,,,,,,,,,,,,,,,,,,
3057,DACT,ⲛϩⲟⲩⲧⲟⲩ,ⲛϩⲧ  ⲩⲩ11,3057,2,1769 5,1769,5,,,,,,,,,,,,,,,,,,
3058,DACT,ⲛϩⲟⲩⲧϥ,ⲛϩⲧϥ  ⲩ 1,3058,2,1769 5,1769,5,,,,,,,,,,,,,,,,,,
3059,DACT,"ⲡⲱⳉ ""break, tear""","ⲡⳉ ⲱ ""break, tear""",3059,1,3059 5,3059,5,,,,,,,,,,,,,,,,,,
3060,DACT,ⲡⲏⳉ,ⲡⳉ ⲏ,3060,2,3059 5,3059,5,,,,,,,,,,,,,,,,,,
3061,DACT,ⲡⲱⳉ,ⲡⳉ ⲱ,3061,2,3059 5,3059,5,,,,,,,,,,,,,,,,,,
3062,DACT,"ⲡⲱϩ ""reach""","ⲡϩ ⲱ ""reach""",3062,1,3062 5,3062,5,,,,,,,,,,,,,,,,,,
3063,DACT,ⲡⲱϩ,ⲡϩ ⲱ,3063,2,3062 5,3062,5,,,,,,,,,,,,,,,,,,
3064,DACT,ⲡⲏϩ,ⲡϩ ⲏ,3064,2,3062 5,3062,5,,,,,,,,,,,,,,,,,,
3065,DACT,"ⲡⲣⲣⲓⲉ ""shine forth""","ⲡⲣⲣⲓ    ⲉ2 ""shine forth""",3065,1,3065 5,3065,5,,,,,,,,,,,,,,,,,,
3066,DACT,ⲡⲣⲣⲓⲉ,ⲡⲣⲣⲓ    ⲉ2,3066,2,3065 5,3065,5,,,,,,,,,,,,,,,,,,
3067,DACT,ⲡⲣⲣⲉⲓⲱⲟⲩ,ⲡⲣⲣⲓⲩ    ⲱ11,3067,2,3065 5,3065,5,,,,,,,,,,,,,,,,,,
3068,DACT,"ⲡⲟⲩⲛⲉ ""pour out""","ⲡⲛ ⲩⲉ1 ""pour out""",3068,1,3068 5,3068,5,,,,,,,,,,,,,,,,,,
3069,DACT,ⲡⲟⲩⲛⲉ,ⲡⲛ ⲩⲉ1,3069,2,3068 5   3070 5,3068,5,3070,5,,,,,,,,,,,,,,,,
3070,DACT,"ⲡⲟⲩ(ⲟⲩ)ⲛⲉ ""change, displace""","ⲡⲛ ⲩⲩⲉ11 ""change, displace""",3070,1,3070 5,3070,5,,,,,,,,,,,,,,,,,,
3071,DACT,ⲡⲁⲛⲉϥ,ⲡⲛϥ ⲁⲉ,3071,2,3070 5   3068 5,3070,5,3068,5,,,,,,,,,,,,,,,,
3072,DACT,ⲡⲁⲛⲉⲥ,ⲡⲛⲥ ⲁⲉ,3072,2,3070 5   3068 5,3070,5,3068,5,,,,,,,,,,,,,,,,
3073,DACT,ⲡⲁⲁⲛⲉϥ,ⲡⲛϥ ⲁⲁⲉ,3073,2,3070 5,3070,5,,,,,,,,,,,,,,,,,,
3074,DACT,ⲡⲁⲁⲛⲉⲥ,ⲡⲛⲥ ⲁⲁⲉ,3074,2,3070 5,3070,5,,,,,,,,,,,,,,,,,,
3075,DACT,"ⲡⲱⲣⲕ ""pluck, uproot""","ⲡⲣⲕ ⲱ  ""pluck, uproot""",3075,1,3075 5,3075,5,,,,,,,,,,,,,,,,,,
3076,DACT,ⲡⲱⲣⲕ,ⲡⲣⲕ ⲱ,3076,2,3075 5,3075,5,,,,,,,,,,,,,,,,,,
3077,DACT,"ⲡⲁⲣⲕ ""foal, calf""","ⲡⲣⲕ ⲁ  ""foal, calf""",3077,1,3077 1,3077,1,,,,,,,,,,,,,,,,,,
3078,DACT,ⲡⲁⲣⲕ,ⲡⲣⲕ ⲁ,3078,2,3077 1   3075 5,3077,1,3075,5,,,,,,,,,,,,,,,,
3079,DACT,ⲡⲁⲣⲕⲟⲩ,ⲡⲣⲕ ⲁ ⲩ1,3079,2,3075 5,3075,5,,,,,,,,,,,,,,,,,,
3080,DACT,ⲡⲁⲣⲕⲥ,ⲡⲣⲕⲥ ⲁ,3080,2,3075 5,3075,5,,,,,,,,,,,,,,,,,,
3081,DACT,ⲡⲁⲣⲕϥ,ⲡⲣⲕϥ ⲁ,3081,2,3075 5,3075,5,,,,,,,,,,,,,,,,,,
3082,DACT,"ⲡⲱⲣⲥ (*) ""slaughter""","ⲡⲣⲥ ⲱ  (*) ""slaughter""",3082,1,3082 5,3082,5,,,,,,,,,,,,,,,,,,
3083,DACT,ⲡⲁⲣⲥ,ⲡⲣⲥ ⲁ,3083,2,3082 5,3082,5,,,,,,,,,,,,,,,,,,
3084,DACT,ⳉⲣⳉⲱⲣϥ,ⳉⲣⳉⲣϥ   ⲱ,3084,2,1459 5,1459,5,,,,,,,,,,,,,,,,,,
3085,DACT,"ϭⲱⲛ ""soft""","ϭⲛ ⲱ ""soft""",3085,1,3085 1,3085,1,,,,,,,,,,,,,,,,,,
3086,DACT,ϭⲱⲛ,ϭⲛ ⲱ,3086,2,3085 1,3085,1,,,,,,,,,,,,,,,,,,
3087,DACT,"ϭⲛⲁⲛ (*) ""be soft, smooth""","ϭⲛⲛ  ⲁ (*) ""be soft, smooth""",3087,1,3087 5,3087,5,,,,,,,,,,,,,,,,,,
3088,DACT,ϭⲏⲛ,ϭⲛ ⲏ,3088,2,3087 5,3087,5,,,,,,,,,,,,,,,,,,
3089,DACT,"ⲉⲓⳉϫⲉ, ⳉϫⲉ ""as it were, as if""","ⲓⳉϫ   ⲉ1 1 ⳉϫⲉ ""as it were, as if""",3089,1,3089 7,3089,7,,,,,,,,,,,,,,,,,,
3090,DACT,ⲉⲓⳉϫⲉ,ⲓⳉϫ   ⲉ1,3090,2,3089 7   7131 7,3089,7,7131,7,,,,,,,,,,,,,,,,
3091,DACT,ⳉϫⲉ,ⳉϫ  ⲉ,3091,2,3089 7   7131 7,3089,7,7131,7,,,,,,,,,,,,,,,,
3092,DACT,ⲉⲣⲉ,ⲉⲣ  ⲉ,3092,2,20213     5713   598213   598113,202,13,57,13,5982,13,5981,13,,,,,,,,,,,,
3093,DACT,ⲕⲟⲓⲛⲱⲛⲉⲓ,ⲕⲟⲓⲛⲱⲛⲉⲓ,3093,1,309335,3093,35,,,,,,,,,,,,,,,,,,
3094,DACT,"ⲙⲁⲁⲛⲉ ""tend, feed""","ⲙⲛ ⲁⲁⲉ 1 ""tend, feed""",3094,1,3094 5,3094,5,,,,,,,,,,,,,,,,,,
3095,DACT,ⲙⲁⲛⲉ,ⲙⲛ ⲁⲉ,3095,2,3094 5   3027 1,3094,5,3027,1,,,,,,,,,,,,,,,,
3096,DACT,"ⲟⲟϩⲉ ""flock, herd""","ⲟϩ ⲟⲉ ""flock, herd""",3096,1,3096 1,3096,1,,,,,,,,,,,,,,,,,,
3097,DACT,ⲟϩⲉ,ⲟϩ  ⲉ,3097,2,3096 1,3096,1,,,,,,,,,,,,,,,,,,
3098,DACT,ⲟⲟϩⲉ,ⲟϩ ⲟⲉ,3098,2,3096 1,3096,1,,,,,,,,,,,,,,,,,,
3099,DACT,"ⲟⲟϩ ""moon""","ⲟϩ ⲟ ""moon""",3099,1,3099 1,3099,1,,,,,,,,,,,,,,,,,,
3100,DACT,ⲟⲟϩ,ⲟϩ ⲟ,3100,2,3099 1,3099,1,,,,,,,,,,,,,,,,,,
3101,DACT,ⲙⲁϫⲉ,ⲙϫ ⲁⲉ,3101,2,492 5,492,5,,,,,,,,,,,,,,,,,,
3102,DACT,ⲙⲁϫⲉϥ,ⲙϫϥ ⲁⲉ,3102,2,492 5,492,5,,,,,,,,,,,,,,,,,,
3103,DACT,ϩⲛⲱ,ϩⲛ  ⲱ,3103,2,555 1,555,1,,,,,,,,,,,,,,,,,,
3104,DACT,ⲉϩⲱ,ⲉϩ  ⲱ,3104,2,1683 1,1683,1,,,,,,,,,,,,,,,,,,
3105,DACT,"ϣⲱⲥ ""herd, shepherd""","ϣⲥ ⲱ 3 ""herd, shepherd""",3105,1,3105 1   3105 4,3105,1,3105,4,,,,,,,,,,,,,,,,
3106,DACT,ϣⲁⲥ,ϣⲥ ⲁ,3106,2,3105 4    278 5,3105,4,278,5,,,,,,,,,,,,,,,,
3107,DACT,ϣⲱⲱⲥ,ϣⲥ ⲱⲱ,3107,2,3105 1,3105,1,,,,,,,,,,,,,,,,,,
3108,DACT,ϣⲟⲟⲥ,ϣⲥ ⲟⲟ,3108,2,3105 1,3105,1,,,,,,,,,,,,,,,,,,
3109,DACT,ⲁϩ- (perfect participle),ⲁϩ   - (perfect participle),3109,1,310912   310913,3109,12,3109,13,,,,,,,,,,,,,,,,
3110,DACT,ⲁϩ,ⲁϩ,3110,2,310912,3109,12,,,,,,,,,,,,,,,,,,
3111,DACT,ⲉⲧⲁϩ,ⲉⲧϩ  ⲁ,3111,2,310912   3336 1,3109,12,3336,1,,,,,,,,,,,,,,,,
3112,DACT,ⲛⲛⲏⲩ,ⲛⲛⲩ  ⲏ2,3112,2,454 5,454,5,,,,,,,,,,,,,,,,,,
3113,DACT,ⲧⲉⲟⲩⲉ,ⲧⲩ ⲉ ⲉ1,3113,2,698 5   2882 5,698,5,2882,5,,,,,,,,,,,,,,,,
3114,DACT,ⲧⲉⲉⲩⲉ,ⲧⲩ ⲉⲉⲉ2,3114,2,698 5,698,5,,,,,,,,,,,,,,,,,,
3115,DACT,ⲁⲣⲓⲥⲟⲩ,ⲁⲣⲥ  ⲓⲩ21,3115,2,712 5,712,5,,,,,,,,,,,,,,,,,,
3116,DACT,ϩⲓϫⲱⲧⲛⲉ,ϩϫⲧⲛ ⲓⲱ ⲉ2,3116,2,256 8,256,8,,,,,,,,,,,,,,,,,,
3117,DACT,ⲡⲛⲉⲩⲙⲁ,ⲡⲛⲉⲩⲙⲁ,3117,1,311731,3117,31,,,,,,,,,,,,,,,,,,
3118,DACT,ⲡⲛⲁ,ⲡⲛⲁ,3118,2,311731,3117,31,,,,,,,,,,,,,,,,,,
3119,DACT,ⲣⲙⲙⲓⲉⲩⲉ,ⲣⲙⲙⲓⲩ    ⲉⲉ22,3119,2,1990 1,1990,1,,,,,,,,,,,,,,,,,,
3120,DACT,ⲉⲧⲟⲩⲡⲟⲩ,ⲉⲧⲡ  ⲩⲩ11,3120,2,29713,297,13,,,,,,,,,,,,,,,,,,
3121,DACT,ⲓⲉⲍⲣⲁⲏⲗ,ⲓⲉⲍⲣⲁⲏⲗ,3121,1,312132,3121,32,,,,,,,,,,,,,,,,,,
3122,DACT,ⲓⲥⲏⲗ,ⲓⲥⲏⲗ,3122,2,312132     1833,3121,32,18,33,,,,,,,,,,,,,,,,
3123,DACT,ⲃⲁⲁⲗ,ⲃⲁⲁⲗ,3123,1,312332,3123,32,,,,,,,,,,,,,,,,,,
3124,DACT,"ⳉⲁϫⲛ-, ⳉⲁϫⲱ⸗","ⳉϫⲛ ⲁ   -, ⳉⲁϫⲱ⸗",3124,1,3124 8,3124,8,,,,,,,,,,,,,,,,,,
3125,DACT,ⳉⲁϫⲱⲉⲓ,ⳉϫⲓ ⲁⲱ1,3125,2,3124 8,3124,8,,,,,,,,,,,,,,,,,,
3126,DACT,ⳉⲁϫⲱⲓ,ⳉϫⲓ ⲁⲱ2,3126,2,3124 8,3124,8,,,,,,,,,,,,,,,,,,
3127,DACT,ⳉⲁϫⲱⲕ,ⳉϫⲕ ⲁⲱ,3127,2,3124 8,3124,8,,,,,,,,,,,,,,,,,,
3128,DACT,ⳉⲁϫⲙ,ⳉϫⲙ ⲁ,3128,2,3124 8,3124,8,,,,,,,,,,,,,,,,,,
3129,DACT,ⳉⲁϫⲛ,ⳉϫⲛ ⲁ,3129,2,3124 8,3124,8,,,,,,,,,,,,,,,,,,
3130,DACT,ⳉⲁϫⲱⲛ,ⳉϫⲛ ⲁⲱ,3130,2,3124 8,3124,8,,,,,,,,,,,,,,,,,,
3131,DACT,ⳉⲁϫⲱⲥ,ⳉϫⲥ ⲁⲱ,3131,2,3124 8,3124,8,,,,,,,,,,,,,,,,,,
3132,DACT,ⳉⲁϫⲱⲧⲛⲉ,ⳉϫⲧⲛ ⲁⲱ ⲉ,3132,2,3124 8,3124,8,,,,,,,,,,,,,,,,,,
3133,DACT,ⳉⲁϫⲱⲟⲩ,ⳉϫⲩ ⲁⲱ1,3133,2,3124 8,3124,8,,,,,,,,,,,,,,,,,,
3134,DACT,ⳉⲁϫⲱϥ,ⳉϫϥ ⲁⲱ,3134,2,3124 8,3124,8,,,,,,,,,,,,,,,,,,
3135,DACT,"ϩⲱⲛ (*) ""go aground""","ϩⲛ ⲱ 3 (*) ""go aground""",3135,1,3135 5,3135,5,,,,,,,,,,,,,,,,,,
3136,DACT,"ϩⲱⲛ ""(gift at) betrothal""","ϩⲛ ⲱ 5 ""(gift at) betrothal""",3136,1,3136 1,3136,1,,,,,,,,,,,,,,,,,,
3137,DACT,ϩⲁⲛⲟⲩ,ϩⲛ ⲁⲩ1,3137,2,2359 5,2359,5,,,,,,,,,,,,,,,,,,
3138,DACT,ϩⲁⲛⲥ,ϩⲛⲥ ⲁ,3138,2,2359 5,2359,5,,,,,,,,,,,,,,,,,,
3139,DACT,ϩⲁⲛϥ,ϩⲛϥ ⲁ,3139,2,2359 5,2359,5,,,,,,,,,,,,,,,,,,
3140,DACT,ⲛⲧⲁⲟⲩ,ⲛⲧⲩ  ⲁ1,3140,2,21710    84610,217,10,846,10,,,,,,,,,,,,,,,,
3141,DACT,ⲛⲧⲁ,ⲛⲧ  ⲁ,3141,2,14913,149,13,,,,,,,,,,,,,,,,,,
3142,DACT,~ⲟⲩ,~ ⲩ1,3142,2,8711    834 4    691 4   2971 1,87,11,834,4,691,4,2971,1,,,,,,,,,,,,
3143,DACT,~ⲉⲥ,~ⲥ ⲉ,3143,2,8711,87,11,,,,,,,,,,,,,,,,,,
3144,DACT,~ⲉϥ,~ϥ ⲉ,3144,2,8711   5444 1,87,11,5444,1,,,,,,,,,,,,,,,,
3145,DACT,ⲗⲁⲟⲥ,ⲗⲁⲟⲥ,3145,1,314531,3145,31,,,,,,,,,,,,,,,,,,
3146,DACT,ⲡⲟⲣⲛⲉⲓⲁ,ⲡⲟⲣⲛⲉⲓⲁ,3146,1,314631,3146,31,,,,,,,,,,,,,,,,,,
