COPT_LEMMA,POS 1,POS 2,FORMS,SENSES
ⲟⲩⲱⲛ ,['1'],[],"['ⲟⲩⲱⲛ', 'ⲟⲩⲛ']","[' ""part""']"
ⲟⲩⲏⲣ ,['10'],[],['ⲟⲩⲏⲣ'],"[' ""how many?""']"
ⲃⲣⲣⲉ ,['1'],[],"['~ⲣⲣⲉ', 'ⲃⲣⲣⲉ']","[' ""new""']"
ⲧⲩⲡⲟⲥ,['31'],[],[],[]
ⲥⲧⲁⲩⲣⲟⲥ,['31'],[],[],[]
ⲕⲩⲣⲓⲁⲕⲏ,['31'],[],[],[]
ⲉⲓ̈ⲁ- ,['7'],[' (interrogative)'],"['ⲉⲓⲁ', 'ⲉⲓ']",[]
ⲥⲁⲧⲃϥ ,['1'],[],['ⲥⲁⲧⲃϥ'],"[' ""tool, weapon""']"
ⲟⲫⲫⲓⲕⲓⲟⲛ officium,['31'],[],['ⲱⲫⲓⲕⲓⲟⲛ'],[]
ⲧⲉⲭⲛⲏ,['31'],[],[],[]
ⲡⲣⲟⲥⲉⲩⲭⲏ,['31'],[],[],[]
ⲡⲉⲓⲑⲉⲓⲛ ,['35'],[' (ⲡⲉⲓⲑⲉ)'],"['ⲡⲓⲑⲉ', 'ⲡⲉⲓⲑⲉ']",[]
ⲡⲉⲓⲑⲉⲥⲑⲁⲓ ,['35'],[' (ⲡⲉⲓⲑⲉ)'],"['ⲡⲓⲑⲉ', 'ⲡⲉⲓⲑⲉ']",[]
ϣⲱⲃⳉ ,['5'],[],['ϣⲱⲃⳉ'],"[' ""scorch, roast""']"
ⲟⲩⲱⲧⲃⲉ ,['5'],[],"['ⲟⲩⲁⲧⲃⲉ', 'ⲟⲩⲱⲧⲃⲉ']","[' ""carry across, surpass""']"
ⲕⲛⲛⲓⲉ ,['5'],[],"['ⲕⲛⲓⲱⲟⲩ', 'ⲕⲛⲉⲓⲱⲟⲩ', 'ⲕⲛⲛⲉⲓ', 'ⲕⲛⲉⲓⲉ', 'ⲕⲛⲛⲓⲉ']","[' ""be fat""']"
ϩⲟⲩⲟⲩϥ ,['6'],[' (invariable)'],"['ϩⲟⲩϥ', 'ϩⲟⲩⲟⲩϥ']",[]
ⲇⲓⲁⲃⲟⲗⲟⲥ,['31'],[],[],[]
ⲁⲓⲭⲙⲁⲗⲱⲥⲓⲁ,['31'],[],[],[]
ⲥⲫⲣⲁⲅⲓⲍⲉ,['35'],[],[],[]
ⲕⲱⲗⲩⲉ,['35'],[],[],[]
ⲡⲗⲁⲛⲟⲥ,['31'],[],[],[]
ⲛⲏⲥⲧⲉⲓⲁ,['31'],[],['ⲛⲏⲥⲧⲓⲁ'],[]
ⲡⲁⲑⲟⲥ,['31'],[],[],[]
ⲛⲏⲥⲧⲉⲩⲉ,['35'],[],[],[]
ⲟⲣⲅⲏ,['31'],[],[],[]
ⲑⲉⲣⲁⲡⲉⲩⲉ,['35'],[],[],[]
ⲉⲛⲉⲣⲅⲉⲓ,['35'],[],[],[]
ⲛⲁϥⲣⲉ ,['1'],[],['ⲛⲁϥⲣⲉ'],"[' ""good (thing)""']"
ⲧⲉϩⲛⲉ ,['1'],[],['ⲧⲉϩⲛⲉ'],"[' ""forehead""']"
ϣⲱⲛⲉ ,['5'],[],['ϣⲱⲛⲉ'],"[' ""be sick""']"
ϣⲁϣⲟ ,['1'],[],"['ϣⲁϣⲱ', 'ϣⲁϣⲟ']","[' ""boasting, presumptuous""']"
ϣⲟⲩϣⲟⲩ ,['5'],[],['ϣⲟⲩϣⲟⲩ'],"[' ""boast""']"
ϫⲉⲕⲁⲁⲥ] ⲕⲁⲁⲥ ,['7'],[' (ϫⲉ)'],"['ⲕⲁⲥ', 'ⲕⲁⲁⲥ']",[]
ⲡⲗⲁⲛⲁⲥⲑⲁⲓ ,['35'],[' (ⲡⲗⲁⲛⲁ)'],['ⲡⲗⲁⲛⲁ'],[]
ⲡⲗⲁⲛⲁⲛ ,['35'],[' (ⲡⲗⲁⲛⲁ)'],['ⲡⲗⲁⲛⲁ'],[]
ⲟⲩⲁⲁⲃⲉ ,['1'],[],"['ⲟⲩⲁⲁⲃⲉ', 'ⲟⲩⲁⲃⲉ']","[' ""holy""']"
ϫⲣϫⲣⲉ ,['5'],[],['ϫⲣϫⲣⲉ'],"[' ""be wanton, merry""']"
ⲯⲩⲭⲓⲕⲟⲥ,['34'],[],['ⲯⲩⲭⲓⲕⲟⲛ'],[]
ⲁⲡⲟⲥⲧⲟⲗⲟⲥ,['31'],[],[],[]
ϭⲣⲁⲁⲙⲡⲉ ,['1'],[],"['ϭⲣⲁⲙⲡⲉ', 'ϭⲣⲁⲁⲙⲡⲉ']","[' ""dove""']"
ⲡⲣⲟⲩ ,['1'],[],['ⲡⲣⲟⲩ'],"[' ""winter""']"
ⲟⲩⲉⲓⲛⲉ ,['5'],[],"['ⲟⲩⲓⲛⲉ', 'ⲟⲩⲉⲓⲛⲉ']","[' ""pass by""']"
ϩⲣⲏⲣⲉ ,['1'],[],['ϩⲣⲏⲣⲉ'],"[' ""flower""']"
ϩⲁϥ ,['1'],[],"['ϩⲃⲟⲩ', 'ϩⲁϥ']","[' ""serpent""']"
ⲟⲩⲟⲟϩⲉ ,['1'],[],['ⲟⲩⲟⲟϩⲉ'],"[' ""scorpion""']"
ϣⲧⲃⲟ ,['5'],[],['ϣⲧⲃⲟ'],"[' ""snort, groan""']"
ⲗⲁⲍⲁⲣⲟⲥ,['32'],[],[],[]
ⲃⲏⲑⲁⲛⲓⲁ,['33'],[],[],[]
ⲓⲟⲩⲇⲁⲓ,['33'],[],"['ⲟⲩⲓⲇⲁⲉⲓ', '~ⲓⲇⲁⲉⲓ']",[]
ⲥⲟⲩⲇⲁⲣⲓⲟⲛ,['31'],[],[],[]
ⲁⲣⲭⲓⲉⲣⲉⲩⲥ,['31'],[],[],[]
ⲣⲱⲙⲁⲓⲟⲥ ,['33'],[' (ϩⲣⲱⲙⲁⲓⲟⲥ)'],['ϩⲣⲱⲙⲁⲓⲟⲥ'],[]
ⲙⲁⲑⲏⲧⲏⲥ,['31'],[],[],[]
ⲭⲱⲣⲁ,['31'],[],[],[]
ⲇⲉⲓⲡⲛⲟⲛ,['31'],[],[],[]
ⲧⲟⲩⲛⲟⲩⲥ ,['5'],[],"['ⲧⲟⲩⲛⲁⲥⲛⲉ', 'ⲙⲁⲧⲟⲩⲛⲟⲩⲥ', 'ⲧⲟⲩⲛⲉⲥ', 'ⲧⲟⲩⲛⲁⲥⲧ', 'ⲙⲁⲧⲟⲩⲛⲥ', 'ⲧⲟⲩⲛⲁⲥϥ', 'ⲧⲟⲩⲛⲁⲥⲟⲩ', 'ⲧⲟⲩⲛⲥ', 'ⲧⲟⲩⲛⲟⲩⲥ']","[' ""wake, raise""']"
ⲥⲟⲩⲛⲧ⸗ ,['1'],[],"['ⲥⲟⲩⲛⲧϥ', 'ⲥⲟⲩⲛⲧⲥ', 'ⲥⲟⲩⲛⲧⲟⲩ']","[' ""price, value""']"
ⲡⲁⲣⲁⲇⲓⲇⲟⲩ,['35'],[],[],[]
ⲓⲥⲕⲁⲣⲓⲱⲧⲏⲥ,['33'],[],[],[]
ⲥⲁⲧⲉⲉⲣⲉ ,['1'],[],['ⲥⲁⲧⲉⲉⲣⲉ'],"[' ""stater""']"
ⲙⲉⲗⲉⲓ,['35'],[],['ⲙⲉⲗⲓ'],[]
ⲅⲗⲱⲥⲥⲟⲕⲟⲙⲟⲛ,['31'],[],[],[]
ⲕⲉⲉⲥⲉ ,['1'],[],['ⲕⲉⲉⲥⲉ'],"[' ""enbalming, burial""']"
ⲣⲉⲧ⸗ ,['8'],[],"['ϩⲓⲣⲉⲧⲥ', 'ϩⲓⲣⲉⲧⲟⲩ', 'ϩⲓⲣⲉⲧϥ']","[' ""foot""']"
ⲃⲁⲉ ,['1'],[],['ⲃⲁⲉ'],"[' ""branch of date-palm""']"
ⲙϩⲱ ,['1'],[],['ⲙϩⲱ'],"[' ""tomb, cavern""']"
ⲱⲥⲁⲛⲛⲁ,['36'],[],[],[]
ⲉⲫⲟⲇⲓⲟⲛ,['31'],[],[],[]
ⲣⳉⲉ ,['5'],[],['ⲣⳉⲉ'],"[' ""be willing""']"
ⲁⲅⲱⲛ,['31'],[],[],[]
ⲁⲕⲉⲣⲁⲓⲟⲥ,['34'],[],[],[]
ϣⲧⲁ ,['5'],[],['ϣⲧⲁ'],"[' ""be faulty, have defect""']"
ⲧⲃⲏⲣ ,['1'],[],['ⲧⲃⲏⲣ'],"[' ""blow with foot, kick""']"
ⲟⲩⲱⲥⳉ ,['5'],[],"['ⲟⲩⲁⲥⳉϥ', 'ⲟⲩⲁⲥⳉⲥ', 'ⲟⲩⲁⲥⳉⲟⲩ', 'ⲟⲩⲁⲥⳉ', 'ⲟⲩⲱⲥⳉ', 'ⲟⲩⲁⳉⲥ']","[' ""make wide, broad""']"
ⲕⲟⲥⲙⲉⲓⲥⲑⲁⲓ,['35'],[],[],[]
ⲡⲟⲗⲓⲧⲉⲓⲁ,['31'],[],['ⲡⲟⲗⲓⲧⲓⲁ'],[]
"ⲛⲁϩⲣⲛ-, ⲛⲛⲁϩⲣⲉ⸗",['8'],[],"['ⲛⲁϩⲣⲉϥ', 'ⲛⲁϩⲣⲉⲩ', 'ⲛⲁϩⲣⲉⲥ', 'ⲛⲁϩⲣⲉⲛ', 'ⲛⲁϩⲣⲉⲕ', 'ⲛⲛⲁϩⲣⲉⲓ', 'ⲛⲁϩⲣⲉⲓ', 'ⲛⲛⲁϩⲣⲉϥ', 'ⲛⲛⲁϩⲣⲉⲩ', 'ⲛⲛⲁϩⲣⲉⲥ', 'ⲛⲛⲁϩⲣⲉⲛ', 'ⲛⲛⲁϩⲣⲉⲕ', 'ⲛⲁϩⲣⲛ', 'ⲛⲁϩⲣⲙ', 'ⲛⲛⲁϩⲣⲛ', 'ⲛⲛⲁϩⲣⲙ', 'ⲛⲁϩⲣⲉ']",[]
ⲫⲑⲟⲛⲟⲥ,['31'],[],[],[]
ⲱⲡ ,['5'],[],"['ⲁⲡⲛⲉ', 'ⲁⲡⲕ', 'ⲁⲡϥ', 'ⲁⲡⲧ', 'ⲁⲡⲥ', 'ⲁⲡⲟⲩ', 'ⲏⲡ', 'ⲱⲡ']","[' ""count, esteem""']"
ϫⲣⲟ ,['5'],[],"['~ⲣⲟ', 'ϫⲣⲱ', 'ϭⲣⲟ', 'ϫⲣⲟ']","[' ""be strong, prevail""']"
ⲟⲩⲱⲧ (*) ,['5'],[],['ⲟⲩⲱⲧ'],"[' ""be raw, fresh""']"
ⲱⲧ ,['1'],[],['ⲱⲧ'],"[' ""fat""']"
ⲁⲃⲉⲗ,['32'],[],[],[]
ⲕⲁⲓⲛ,['32'],[],[],[]
ⲉⲥⲁⲩ ,['1'],[],['ⲉⲥⲁⲩ'],"[' ""sheep""']"
ⲩⲡⲟⲙⲟⲛⲏ ,['31'],[' (ϩⲩⲡⲟⲙⲟⲛⲏ)'],"['ⲩⲡⲟⲙⲟⲛⲏ', '~ⲩⲡⲟⲙⲟⲛⲏ', 'ϩⲩⲡⲟⲙⲟⲛⲏ']",[]
ⲁⲛⲁⲗⲁⲙⲃⲁⲛⲉ,['35'],[],[],[]
ⲡⲁⲩⲗⲟⲥ,['32'],[],[],[]
ⲕⲏⲣⲩⲝ,['31'],[],[],[]
ⲃⲁⲥⲁⲛⲟⲥ,['31'],[],[],[]
ⲕⲱⲗϩ ,['5'],[],"['ⲕⲁⲗϩϥ', 'ⲕⲁⲗϩⲥ', 'ⲕⲁⲗϩⲟⲩ', 'ⲕⲱⲗϩ']","[' ""strike, clap""']"
ⲙⲁⲣⲁⲛ ,['5'],[],['ⲙⲁⲣⲁⲛ'],"[' ""let\'s go!""']"
ⲙⲉⲛ,['36'],[],[],[]
ⲫⲁⲣⲁⲱ,['32'],[],['ⲫⲁⲣⲁϩⲱ'],[]
ⲥⲩⲅⲅⲉⲛⲏⲥ,['31'],[],[],[]
ⲕⲁⲑⲓⲥⲧⲁⲛⲁⲓ ,['35'],[' (ⲕⲁⲧϩⲓⲥⲧⲁ)'],"['ⲕⲁⲑⲓⲥⲧⲁ', 'ⲕⲁⲧϩⲓⲥⲧⲁ']",[]
ⲁⲣⲭⲱⲛ,['31'],[],[],[]
ⲙⲁⲣⲓⲁⲙ ,['32'],[' (ⲙⲁⲣⲓϩⲁⲙ)'],"['ⲙⲁⲣⲓϩⲁⲙ', 'ⲙⲁⲣⲓⲁⲙ']",[]
ⲡⲁⲣⲉⲙⲃⲟⲗⲏ,['31'],[],[],[]
ⲇⲁⲑⲁⲛ,['32'],[],[],[]
ⲁⲃⲉⲓⲣⲱⲛ,['32'],[],['ⲁⲃⲓⲣⲱⲛ'],[]
ⲥⲧⲁⲥⲓⲁⲍⲉ,['35'],[],[],[]
ⲱⲕⲙⲉ ,['5'],[],"['ⲁⲕⲙⲉ', 'ⲱⲕⲙⲉ']","[' ""be dark, gloomy""']"
ⲥⲉϥ ,['1'],[],"['ⲛⲥⲉϥ', 'ⲥⲉϥ']","[' ""yesterday""']"
ⲇⲁⲛⲁⲓⲥ,['33'],[],[],[]
ⲇⲓⲣⲕⲏ,['33'],[],[],[]
ⲇⲣⲟⲙⲟⲥ,['31'],[],[],[]
ⲁⲇⲁⲙ,['32'],[],[],[]
ⲟⲩ ⲙⲟⲛⲟⲛ,['39'],[],['ⲟⲩⲙⲟⲛⲟⲛ'],[]
ⲃⲟⲩⲟⲩⲛⲉ ,['1'],[],"['ⲃⲱⲱⲛⲉ', 'ⲃⲟⲟⲛⲉ', 'ⲃⲟⲩⲟⲩⲛⲉ', 'ⲃⲟⲩⲛⲉ']","[' ""bad""']"
ϩⲉ- ,['4'],[],"['ϩⲉ', '~']","[' ""season""']"
ⲁⲅⲣⲓⲟⲥ,['34'],[],['ⲁⲅⲣⲓⲟⲛ'],[]
ⳉⲓⲉⲓⲧ ,['1'],[],"['ϩⲉⲃⲉⳉⲓⲧ', 'ϩⲃⲉⳉⲓⲧ', 'ⳉⲓⲧ', 'ⳉⲓⲉⲓⲧ']","[' ""threshing-floor""']"
ⲙⲁⲕⲁⲣⲓⲟⲥ,['34'],[],[],[]
ⲡⲁⲣⲁⲓⲧⲉⲓⲥⲑⲁⲓ ,['35'],[' (ⲡⲁⲣⲁⲓⲧⲉⲓ)'],"['ⲡⲁⲣⲁⲓⲧⲉⲓ', 'ⲡⲁⲣⲁⲓⲧⲓ']",[]
ⲉⲓⲧⲁ,['37'],[],[],[]
ⲡⲁⲓⲇⲉⲩⲉ,['35'],[],[],[]
ⲧⲱϩⲥ ,['5'],[],"['ⲧⲁϩⲥⲧ', 'ⲧⲁϩⲥⲕ', 'ⲧⲁϩⲥϥ', 'ⲧⲁϩⲥⲟⲩ', 'ⲧⲱϩⲥ']","[' ""anoint""']"
ⲇⲏⲙⲓⲟⲩⲣⲅⲟⲥ,['31'],[],[],[]
ⲃⲟⲏⲑⲟⲥ,['31'],[],[],[]
ⲕⲓⲛⲇⲩⲛⲉⲩⲉ,['35'],[],[],[]
ⲉⲡⲓⲥⲕⲟⲡⲟⲥ,['31'],[],[],[]
ⲥⲩⲥⲧⲁⲥⲓⲥ,['31'],[],[],[]
ⲁⲇⲓⲕⲓⲁ,['31'],[],[],[]
ⲡⲁⲣⲁⲡⲧⲱⲙⲁ,['31'],[],[],[]
ⲥⲕⲉⲡⲁⲍⲉ,['35'],[],[],[]
ⲟⲙⲟⲛⲟⲓⲁ ,['31'],[' (ϩⲟⲙⲟⲛⲟⲓⲁ)'],['ϩⲟⲙⲟⲛⲟⲓⲁ'],[]
ⲡⲓⲥⲧⲟⲥ,['34'],[],[],[]
ⲁϥⲁⲥⲱⲧⲙⲉ Aff. Absolute Future,['13'],[],"['ⲁⲓⲁ', 'ⲁⲛⲁ', 'ⲁⲧⲉⲧⲛⲁ', 'ⲁϥⲁ', 'ⲁⲩⲁ', 'ⲁⲥⲁ', 'ⲁⲕⲁ', 'ⲁⲉⲓⲁ', 'ⲁⲣⲁ', 'ⲁ']",[]
ⳉⲱⲡϣ ,['1'],[],['ⳉⲱⲡϣ'],"[' ""arm, foreleg""']"
ϩⲁⲓ̈ⲉ ,['14'],[],['ϩⲁⲓⲉ'],"[' ""yea, verily, come""']"
ϩⲉⲓ̈ⲉ ,['5'],[],"['ϩⲉⲉⲓ', 'ⳉⲉⲓⲉ', 'ϩⲉⲓⲉ', 'ϩⲉⲉⲓⲉ', 'ϩⲏⲟⲩ', 'ϩⲏⲩ', 'ϩⲉⲓ']","[' ""fall""']"
ϩⲁⲩⲧ ,['1'],[],"['ϩⲉⲩⲧ', 'ϩⲁⲟⲩⲧ', 'ϩⲁⲩⲧ']","[' ""male""']"
ⲙⲟⲩⲧ (*) ,['1'],[],['ⲙⲟⲩⲧ'],"[' ""sinew, nerve""']"
ϣϭⲁⲡ ,['1'],[],"['~ϭⲁⲡ', 'ϣϭⲁⲡ']","[' ""cry, sound""']"
ⲟⲩϫⲉⲓ̈ ,['1'],[],"['~ϫⲉⲓ', 'ⲟⲩϫⲉⲓ']","[' ""saviour""']"
ⲏⲅⲟⲩⲙⲉⲛⲟⲥ ,['31'],[' (ϩⲏⲅⲟⲩⲙⲉⲛⲟⲥ)'],['ϩⲏⲅⲟⲩⲙⲉⲛⲟⲥ'],[]
ⲟⲓⲕⲟⲛⲟⲙⲉⲓ,['35'],[],['ⲟⲓⲕⲟⲛⲟⲙⲓ'],[]
ⲡⲣⲟⲥⲧⲁⲧⲏⲥ,['31'],[],[],[]
ⲣⲙⲣⲉⳉϥ ,['1'],[],"['ⲣⲙⲣⲉⲉⳉϥ', 'ⲣⲙⲣⲉⳉϥ']","[' ""mild, gentle""']"
ⲟⲩⲟⲩ ,['5'],[],"['ⲩⲟⲩ', 'ⲟⲩⲟⲩ', 'ⲟⲩ']","[' ""finish, cease""']"
ⲟⲩⲟⲩ ,['1'],[],"['ⲩⲟⲩ', 'ⲟⲩⲟⲩ', 'ⲟⲩ']","[' ""report, reply""']"
ⲟⲩⲟⲩ ,['1'],[],"['ⲩⲟⲩ', 'ⲟⲩⲟⲩ', 'ⲟⲩ']","[' ""bud, blossom""']"
ⲁⲙⲉ ,['1'],[],"['ⲁⲁⲙⲉ', 'ⲁⲙⲉ']","[' ""clay, mud""']"
ⲡⲱⲱⲡⲉ (*) ,['5'],[],"['ⲡⲱⲱⲡⲉ', 'ⲡⲁⲡⲉ']","[' ""knead, make bricks""']"
ⲧⲱⲃⲉ ,['1'],[],"['ⲱⲧⲃⲉ', 'ⲧⲱⲃⲉ']","[' ""brick""']"
ⲡⲓⲑⲱⲙ,['33'],[],['ⲡⲉⲓⲑⲱⲙ'],[]
ⲣⲁⲙⲉⲥⲥⲏ,['33'],[],[],[]
ⲱⲛ,['33'],[],[],[]
ⲥⲉⲡⲫⲱⲣⲁ,['32'],[],"['ⲥⲉⲫⲫⲱⲣⲁ', 'ⲥⲉⲫⲱⲣⲁ']",[]
ⲫⲟⲩⲁ,['32'],[],[],[]
ⲙⲉⲥⲉⲓⲟⲩ ,['1'],[],"['~ⲉⲥⲉⲓⲟⲩ', 'ⲙⲉⲥⲓⲟⲩ', 'ⲙⲉⲥⲉⲓⲟⲩ']","[' ""midwife, nurse""']"
ⲉⲗⲟⲥ ,['31'],[' (ϩⲉⲗⲟⲥ)'],"['ϩⲉⲗⲟⲥ', 'ⲉⲗⲟⲥ', '~ⲉⲗⲟⲥ']",[]
ⲧⲉⲉⲃⲉ ,['1'],[],['ⲧⲉⲉⲃⲉ'],"[' ""chest, coffin""']"
ⲁⲙⲣⲏϩⲉ ,['1'],[],['ⲁⲙⲣⲏϩⲉ'],"[' ""bitumen, asphalt""']"
ⲉⲓⲉⲣⲟ ,['1'],[],"['ⲓⲉⲣⲱ', 'ⲉⲓⲉⲣⲱⲟⲩ', 'ⲓⲉⲣⲱⲟⲩⲉ', 'ⲓⲉⲣⲟⲟⲩ', 'ⲓⲉⲣⲱⲟⲩ', 'ⲓⲉⲣⲟ', 'ⲉⲓⲉⲣⲟ']","[' ""river""']"
ⲧⲉϩⲟ ,['5'],[],"['ⲧⲉϩⲱⲕ', 'ⲧⲁϩⲟ', 'ⲧⲉϩⲁⲛ', 'ⲧⲉϩⲁⲕ', 'ⲧⲉϩⲁⲓ', 'ⲧⲉϩⲁⲉⲓ', 'ⲧⲉϩⲁϥ', 'ⲧⲉϩⲁⲩ', 'ⲧⲉϩⲁⲥ', 'ⲧⲉϩⲉ', 'ⲧⲉϩⲟ']","[' ""make to stand, set up""']"
ⲉⲃⲣⲁⲓⲟⲥ ,['33'],[' (ϩⲉⲃⲣⲁⲓⲟⲥ)'],"['ϩⲉⲃⲣⲁⲓⲁ', 'ϩⲉⲃⲣⲁⲓⲟⲥ']",[]
ⲫⲩⲗⲏ,['31'],[],[],[]
ⲓⲟⲑⲟⲣ,['32'],[],['ⲓⲱⲑⲱⲣ'],[]
ⲉⲃⲁⲧ ,['1'],[],['ⲉⲃⲁⲧ'],"[' ""month""']"
ⲧⲙⲁⲥⲉⲓⲟ ,['5'],[],"['ⲧⲙⲁⲥⲉⲓⲟ', 'ⲧⲙⲁⲥⲓⲟ']","[' ""bring to birth""']"
ϫⲱⲕⲙⲉ ,['5'],[],"['ϫⲁⲕⲙⲉ', 'ϫⲱⲕⲙⲉ']","[' ""wash, bathe""']"
ϭⲱⲧ (?) ,['1'],[],['ϭⲱⲧ'],"[' ""drinking trough""']"
ⲡⲓ ,['1'],[],"['ⲡⲓⲉⲓ', 'ⲡⲉⲓ', 'ⲡⲓ']","[' ""kiss""']"
ⲭⲓⲱⲛ ,['31'],[' (ϫⲓⲱⲛ)'],"['ⲭⲓⲱⲛ', 'ϫⲓⲱⲛ']",[]
ⲁⲁⲣⲱⲛ,['32'],[],['ⲁⲣⲱⲛ'],[]
ⲁⲃⲣⲁⲁⲙ ,['32'],[' (ⲁⲃⲣⲁϩⲁⲙ)'],"['ⲁⲃⲣⲁⲁⲙ', 'ⲁⲃⲣⲁϩⲁⲙ']",[]
ⲓⲥⲁⲁⲕ,['32'],[],['ⲓⲥⲁⲕ'],[]
ⲗⲉⲩⲓⲧⲏⲥ,['33'],[],['ⲗⲉⲩⲉⲓⲧⲏⲥ'],[]
ⲁⲣⲭⲉⲥⲑⲁⲓ ,['35'],[' (ⲁⲣⲭⲉⲓ)'],"['ⲁⲣⲭⲓ', 'ⲁⲣϫⲉⲓ', 'ⲁⲣⲭⲉⲓ', 'ⲁⲣⲭⲉⲥⲑⲁⲓ']",[]
ⲁⲣⲭⲉⲓⲛ ,['35'],[' (ⲁⲣⲭⲉⲓ)'],"['ⲁⲣⲭⲓ', 'ⲁⲣϫⲉⲓ', 'ⲁⲣⲭⲉⲓ']",[]
ⲉⲃⲟ ,['1'],[],"['ⲉⲃⲱ', 'ⲉⲃⲟⲟ', 'ⲉⲃⲟ']","[' ""dumb (person)""']"
ⲥⲉⲧ ,['1'],[],['ⲥⲉⲧ'],"[' ""tail""']"
ϫⲉⲛⲉ⸗ ,['5'],[],"['ϫⲉⲛⲉϥ', 'ϫⲉⲛⲉⲩ', 'ϫⲉⲛⲉⲥ']","[' ""send""']"
ϭⲉⲣⲱⲃ ,['1'],[],['ϭⲉⲣⲱⲃ'],"[' ""staff, rod""']"
ϫⲛⲟⲩ ,['5'],[],"['ϫⲛⲟⲩ', 'ϫⲛⲟⲩϥ', 'ϫⲛⲟⲩⲟⲩ', 'ϫⲛⲟⲩⲥ', 'ϫⲛⲟⲩⲛ', 'ϫⲛⲟⲩⲕ']","[' ""interrogate""']"
ϫⲱⲛⲧ ,['5'],[],"['ϫⲁⲛⲧⲕ', 'ϫⲁⲛⲧϥ', 'ϫⲁⲛⲧⲥ', 'ϫⲱⲛⲧ', 'ϫⲁⲛⲧⲟⲩ', 'ϫⲁⲛⲧ']","[' ""test, try""']"
ϫⲟⲩⲟⲩⲗⲉ ,['5'],[],"['ϫⲟⲩⲟⲩⲗⲉ', 'ϫⲟⲩⲗⲉ']","[' ""pluck, harvest""']"
ϫⲟⲩⲟⲩⲗⲉ (*) ,['5'],[],"['ϫⲟⲩⲟⲩⲗⲉ', 'ϫⲟⲩⲗⲉ']","[' ""hinder, stop""']"
ⲉⲟⲩⲉⲛ ,['1'],[],"['ⲉⲩⲉⲛ', 'ⲉⲟⲩⲉⲛ']","[' ""colour""']"
ⲉⲥ- ,['5'],[' (deictic)'],['ⲉⲥ'],[]
ⲟⲩⲃⲁⳉ ,['5'],[],"['ⲟⲩⲁⲃⳉ', 'ⲟⲩⲃⲁⳉ']","[' ""be white""']"
ⲟⲩⲟⲩⲗⲉ ,['5'],[],"['ⲟⲩⲁⲁⲗⲉ', 'ⲟⲩⲟⲩⲗⲉ']","[' ""be well off, flourish""']"
ⲟⲩⲱⲗⲥ ,['5'],[],['ⲟⲩⲱⲗⲥ'],"[' ""bend, confound""']"
ϩⲃⲁⲣⲃⲣⲉ ,['5'],[],['ϩⲃⲁⲣⲃⲣⲉ'],"[' ""push""']"
ⲟⲩⲱⲥϥ ,['5'],[],"['~ⲱⲥϥ', 'ⲟⲩⲱⲥϥ']","[' ""bring to naught""']"
ⲟⲩⲱⲧⲛⲉ ,['5'],[],"['~ⲱⲧⲛⲉ', 'ⲟⲩⲱⲧⲛⲉ']","[' ""pour""']"
ⲟⲩⲁϩⲓϩⲏⲧ ,['1'],[],"['ⲟⲩⲁϩⲉⲓⲏⲧ', 'ⲟⲩⲁϩⲓⲏⲧ', 'ⲟⲩⲁϩⲓϩⲏⲧ']","[' ""cruel""']"
ⲟⲩⲱϭⲡ ,['5'],[],"['~ⲁϭⲡⲟⲩ', 'ⲟⲩⲁϭⲡ', 'ⲟⲩⲁϭⲡⲟⲩ', 'ⲟⲩⲁϭⲡⲥ', 'ⲟⲩⲁϭⲡϥ', 'ⲟⲩⲱϭⲡ']","[' ""break""']"
ⲟⲩⲱϩⲙⲉ ,['5'],[],"['ⲛⲟⲩⲱϩⲙⲉ', 'ⲟⲩⲁϩⲙⲉ', 'ⲟⲩⲱϩⲙⲉ']","[' ""add, repeat""']"
ⲱⲙⲥ ,['5'],[],"['ⲁⲙⲥϥ', 'ⲁⲙⲥⲟⲩ', 'ⲁⲙⲥ', 'ⲱⲙⲥ']","[' ""sink, dip""']"
ⲱⲣⲃⲉ ,['5'],[],"['ⲁⲣⲃⲟⲩ', 'ⲁⲣⲃⲉ', 'ⲱⲣⲃⲉ']","[' ""enclose, restrict""']"
ⲱⲧⲡ ,['5'],[],"['ⲁⲧⲡϥ', 'ⲁⲧⲡⲥ', 'ⲁⲧⲡⲟⲩ', 'ⲁⲧⲡⲉ', 'ⲁⲧⲡ', 'ⲱⲧⲡ']","[' ""shut, imprison""']"
ⲱⲧⲡ (*) ,['5'],[],"['ⲁⲧⲡϥ', 'ⲁⲧⲡⲥ', 'ⲁⲧⲡⲟⲩ', 'ⲁⲧⲡ', 'ⲱⲧⲡ']","[' ""load""']"
ⲱϥ ,['5'],[],"['ⲁϥⲥ', 'ⲁϥⲟⲩ', 'ⲱϥ']","[' ""press""']"
ⲱⳉⲙⲉ ,['5'],[],"['ⲁⳉⲙⲉϥ', 'ⲁⳉⲙⲉⲥ', 'ⲁⳉⲙⲟⲩ', 'ⲁⳉⲙⲉ', 'ⲱⳉⲙⲉ']","[' ""quench""']"
ϣⲓⲕⲉ ,['5'],[],['ϣⲓⲕⲉ'],"[' ""dig""']"
ϣⲓⲧⲉ ,['5'],[],"['ϣⲓⲧ', 'ϣⲓⲧⲉ']","[' ""dig""']"
ϣⲓⲧⲉ (*) ,['5'],[],"['ϣⲓⲧ', 'ϣⲓⲧⲉ']","[' ""demand, extort""']"
